Wall time,Step,Value
1461442719.997701,1481,0.9599999785423279
1461442723.758603,1485,0.9900000095367432
1461442724.75127,1486,0.9599999785423279
1461442727.563858,1489,0.9800000190734863
1461442728.534229,1490,0.9700000286102295
1461442730.421614,1492,0.9700000286102295
1461442736.069838,1498,0.9700000286102295
1461442736.991225,1499,0.949999988079071
1461442738.25348,1500,0.9700000286102295
1461442742.080846,1504,0.9900000095367432
1461442744.856375,1507,0.9100000262260437
1461442748.742776,1511,0.9599999785423279
1461442749.666473,1512,0.9399999976158142
1461442750.579686,1513,0.9800000190734863
1461442751.472351,1514,0.9200000166893005
1461442754.229396,1517,0.9300000071525574
1461442755.213371,1518,0.9800000190734863
1461442757.44484,1520,0.9700000286102295
1461442759.289502,1522,0.9700000286102295
1461442764.935642,1528,0.9700000286102295
1461442766.823036,1530,0.9599999785423279
1461442767.727996,1531,0.9800000190734863
1461442768.655688,1532,0.9599999785423279
1461442772.35172,1536,0.9800000190734863
1461442773.300599,1537,0.9399999976158142
1461442775.188702,1539,0.9599999785423279
1461442777.41219,1541,0.9700000286102295
1461442778.335429,1542,0.9800000190734863
1461442779.307201,1543,0.949999988079071
1461442780.206884,1544,0.9800000190734863
1461442781.140668,1545,0.9599999785423279
1461442782.115514,1546,0.949999988079071
1461442783.052544,1547,0.9700000286102295
1461442784.924378,1549,0.9800000190734863
1461442785.862064,1550,0.9599999785423279
1461442789.606749,1554,0.9800000190734863
1461442791.470405,1556,0.9700000286102295
1461442793.344084,1558,0.9599999785423279
1461442795.623,1560,0.9800000190734863
1461442796.574164,1561,0.9900000095367432
1461442797.90381,1562,0.9900000095367432
1461442801.780244,1566,0.9700000286102295
1461442805.639519,1570,0.9700000286102295
1461442809.442207,1574,0.9800000190734863
1461442810.396216,1575,0.9599999785423279
1461442812.209577,1577,0.9800000190734863
1461442813.13895,1578,0.9599999785423279
1461442815.444057,1580,0.9700000286102295
1461442816.387923,1581,0.9900000095367432
1461442817.29939,1582,0.9800000190734863
1461442819.179201,1584,0.9900000095367432
1461442820.108056,1585,0.949999988079071
1461442821.054505,1586,1.0
1461442823.910099,1589,0.9599999785423279
1461442826.818869,1592,0.9800000190734863
1461442829.839182,1595,0.9900000095367432
1461442831.746254,1597,0.9599999785423279
1461442833.690522,1599,0.9399999976158142
1461442835.910938,1601,0.9800000190734863
1461442836.835226,1602,0.9599999785423279
1461442837.737679,1603,0.9599999785423279
1461442838.64842,1604,0.9700000286102295
1461442840.521387,1606,0.9800000190734863
1461442841.46196,1607,0.9599999785423279
1461442842.440288,1608,1.0
1461442845.24345,1611,0.9300000071525574
1461442846.206736,1612,0.9700000286102295
1461442848.087051,1614,1.0
1461442849.034444,1615,1.0
1461442849.978768,1616,0.9800000190734863
1461442850.959157,1617,0.9800000190734863
1461442852.825097,1619,0.9599999785423279
1461442854.081041,1620,0.9599999785423279
1461442855.051254,1621,0.9300000071525574
1461442855.983181,1622,0.9800000190734863
1461442856.898471,1623,0.9800000190734863
1461442858.79175,1625,0.949999988079071
1461442859.743289,1626,0.9700000286102295
1461442861.642346,1628,0.9599999785423279
1461442864.487385,1631,0.949999988079071
1461442865.431964,1632,0.9800000190734863
1461442867.353492,1634,0.949999988079071
1461442869.248933,1636,0.9599999785423279
1461442870.151055,1637,0.9800000190734863
1461442871.08952,1638,0.949999988079071
1461442873.257511,1640,0.9399999976158142
1461442874.21001,1641,0.949999988079071
1461442875.160733,1642,0.9800000190734863
1461442876.123761,1643,0.9599999785423279
1461442878.00915,1645,0.9900000095367432
1461442879.875941,1647,0.9900000095367432
1461442880.817146,1648,0.9800000190734863
1461442884.67486,1652,0.9700000286102295
1461442885.629296,1653,0.9800000190734863
1461442887.495774,1655,0.949999988079071
1461442888.446636,1656,0.9599999785423279
1461442889.377625,1657,0.9900000095367432
1461442894.392422,1662,0.9599999785423279
1461442895.308417,1663,0.9399999976158142
1461442900.939684,1669,0.9800000190734863
1461442902.840209,1671,0.9700000286102295
1461442903.767933,1672,0.949999988079071
1461442904.694689,1673,0.9300000071525574
1461442905.621813,1674,0.9700000286102295
1461442906.547463,1675,0.9599999785423279
1461442907.5029,1676,0.9800000190734863
1461442910.400366,1679,0.9900000095367432
1461442915.388782,1684,0.9800000190734863
1461442917.264567,1686,1.0
1461442919.148103,1688,0.9800000190734863
1461442920.100154,1689,0.949999988079071
1461442921.037634,1690,1.0
1461442922.876099,1692,0.9800000190734863
1461442923.802388,1693,0.9800000190734863
1461442924.728417,1694,0.9300000071525574
1461442926.611698,1696,0.9900000095367432
1461442927.58465,1697,0.9800000190734863
1461442928.529434,1698,0.9800000190734863
1461442930.72304,1700,0.9800000190734863
1461442934.461429,1704,0.9900000095367432
1461442937.294546,1707,0.9700000286102295
1461442944.827207,1715,0.9200000166893005
1461442948.78243,1718,0.9800000190734863
1461442949.846888,1719,0.9200000166893005
1461442951.312928,1720,1.0
1461442952.640517,1721,0.949999988079071
1461442953.687035,1722,0.9900000095367432
1461442959.884363,1728,0.949999988079071
1461442961.803645,1730,0.9700000286102295
1461442963.714082,1732,1.0
1461442966.561728,1735,0.9800000190734863
1461442967.564669,1736,0.9700000286102295
1461442968.587109,1737,0.9599999785423279
1461442969.554204,1738,0.9700000286102295
1461442970.529812,1739,0.9900000095367432
1461442971.836363,1740,0.9700000286102295
1461442972.80202,1741,0.9800000190734863
1461442973.793233,1742,0.9599999785423279
1461442974.789091,1743,0.9599999785423279
1461442975.750561,1744,0.949999988079071
1461442978.65292,1747,0.9800000190734863
1461442980.58426,1749,0.949999988079071
1461442981.560201,1750,0.9800000190734863
1461442985.345521,1754,0.9599999785423279
1461442986.340877,1755,0.9599999785423279
1461442988.264071,1757,0.9399999976158142
1461442991.506619,1760,0.9599999785423279
1461442992.486415,1761,0.9800000190734863
1461442993.451792,1762,0.9900000095367432
1461442994.387365,1763,0.9399999976158142
1461442996.243781,1765,0.9700000286102295
1461442998.172467,1767,0.9599999785423279
1461442999.102149,1768,0.9700000286102295
1461443002.870278,1772,0.949999988079071
1461443003.805305,1773,0.9599999785423279
1461443004.751484,1774,1.0
1461443005.691009,1775,0.9700000286102295
1461443008.536669,1778,0.9300000071525574
1461443009.468019,1779,0.9800000190734863
1461443010.749891,1780,0.9599999785423279
1461443011.735011,1781,0.9700000286102295
1461443012.686509,1782,0.9599999785423279
1461443013.601847,1783,0.9900000095367432
1461443015.455729,1785,0.9200000166893005
1461443017.301799,1787,0.9700000286102295
1461443018.248936,1788,0.949999988079071
1461443019.197732,1789,0.9700000286102295
1461443020.158255,1790,0.9800000190734863
1461443022.104431,1792,0.9200000166893005
1461443024.708427,1794,0.9800000190734863
1461443025.701937,1795,0.9599999785423279
1461443029.561863,1799,0.9900000095367432
1461443032.135662,1801,0.9700000286102295
1461443034.081977,1803,0.9900000095367432
1461443035.986028,1805,0.9399999976158142
1461443039.761123,1809,0.9599999785423279
1461443041.692985,1811,0.9700000286102295
1461443042.646666,1812,0.9900000095367432
1461443044.564434,1814,0.9700000286102295
1461443046.500966,1816,0.9700000286102295
1461443047.444224,1817,0.9700000286102295
1461443050.585566,1820,1.0
1461443052.478617,1822,0.9599999785423279
1461443053.425159,1823,0.9599999785423279
1461443054.396174,1824,0.9700000286102295
1461443056.297623,1826,0.9599999785423279
1461443057.24608,1827,0.9700000286102295
1461443062.95028,1833,0.9399999976158142
1461443066.723089,1837,0.949999988079071
1461443070.833486,1841,0.9900000095367432
1461443072.781738,1843,0.949999988079071
1461443073.731798,1844,0.949999988079071
1461443075.275752,1845,0.9900000095367432
1461443076.24421,1846,0.9800000190734863
1461443077.214738,1847,0.9300000071525574
1461443080.070932,1850,0.9900000095367432
1461443081.969864,1852,1.0
1461443082.91184,1853,0.9800000190734863
1461443084.87596,1855,0.9700000286102295
1461443089.965859,1860,0.9700000286102295
1461443090.91341,1861,0.9900000095367432
1461443091.863488,1862,0.9599999785423279
1461443094.754028,1865,1.0
1461443095.694491,1866,0.9800000190734863
1461443098.591704,1869,0.9800000190734863
1461443100.502846,1871,0.9900000095367432
1461443104.324105,1875,0.9900000095367432
1461443105.255592,1876,0.9700000286102295
1461443107.217432,1878,0.9599999785423279
1461443108.168802,1879,0.9900000095367432
1461443111.376138,1882,0.9700000286102295
1461443112.334153,1883,0.9800000190734863
1461443114.231701,1885,0.9800000190734863
1461443116.194879,1887,0.9200000166893005
1461443117.161356,1888,0.949999988079071
1461443118.132343,1889,0.9599999785423279
1461443119.063243,1890,0.9700000286102295
1461443120.010992,1891,0.9599999785423279
1461443122.908205,1894,0.9900000095367432
1461443123.863454,1895,0.9700000286102295
1461443124.834199,1896,0.9700000286102295
1461443128.931811,1900,0.9900000095367432
1461443129.869541,1901,0.9900000095367432
1461443131.739886,1903,0.9800000190734863
1461443133.650157,1905,0.9900000095367432
1461443134.593388,1906,0.9300000071525574
1461443136.488729,1908,0.9599999785423279
1461443138.412674,1910,0.9399999976158142
1461443139.344332,1911,0.9700000286102295
1461443142.192954,1914,0.949999988079071
1461443145.04447,1917,0.9700000286102295
1461443148.181732,1920,0.9399999976158142
1461443149.137945,1921,0.9399999976158142
1461443152.94341,1925,0.9800000190734863
1461443153.90274,1926,0.9599999785423279
1461443155.81425,1928,0.9800000190734863
1461443158.63828,1931,0.9800000190734863
1461443160.535729,1933,0.9800000190734863
1461443161.498987,1934,0.9700000286102295
1461443162.451824,1935,0.9700000286102295
1461443163.406847,1936,0.9399999976158142
1461443164.366089,1937,0.9700000286102295
1461443165.341326,1938,0.9700000286102295
1461443167.594884,1940,0.9800000190734863
1461443168.553612,1941,0.949999988079071
1461443169.476582,1942,0.9200000166893005
1461443170.415142,1943,0.9700000286102295
1461443171.34757,1944,0.9800000190734863
1461443177.054367,1950,0.9700000286102295
1461443178.944011,1952,0.9800000190734863
1461443180.862245,1954,0.9900000095367432
1461443181.797094,1955,0.9700000286102295
1461443182.721124,1956,0.9599999785423279
1461443184.569855,1958,1.0
1461443188.71405,1962,0.9800000190734863
1461443190.620175,1964,1.0
1461443192.547422,1966,0.9800000190734863
1461443195.321227,1969,0.9599999785423279
1461443197.180202,1971,0.949999988079071
1461443202.939463,1977,0.9800000190734863
1461443206.035895,1980,0.9800000190734863
1461443207.902403,1982,0.9700000286102295
1461443211.689047,1986,0.9800000190734863
1461443213.556943,1988,0.9800000190734863
1461443217.401652,1992,0.9900000095367432
1461443218.335921,1993,0.9700000286102295
1461443219.295797,1994,0.9900000095367432
1461443220.251599,1995,0.9800000190734863
1461443223.033639,1998,0.9599999785423279
1461443223.956755,1999,1.0
